Approved symbol	Alias symbol	Previous symbol
ANKUB1		C3orf16
ANO1	TAOS2	ORAOV2
ANO1	FLJ10261	ORAOV2
ANO1	DOG1	ORAOV2
ANO1	TAOS2	TMEM16A
ANO1	FLJ10261	TMEM16A
ANO1	DOG1	TMEM16A
ANO1-AS2		C11orf78
ANO1-AS2		NCRNA00224
ANO2		C12orf3
ANO2		TMEM16B
ANO3	GENX-3947	C11orf25
ANO3	DYT23	C11orf25
ANO3	GENX-3947	TMEM16C
ANO3	DYT23	TMEM16C
ANO4	FLJ34221	TMEM16D
ANO4	FLJ34272	TMEM16D
ANO4	FLJ35277	TMEM16D
ANO5	GDD1	TMEM16E
ANO5	GDD1	LGMD2L
ANO6	DKFZp313M0720	TMEM16F
ANO7	NGEP	PCANAP5
ANO7	PCANAP5L	PCANAP5
ANO7	IPCA-5	PCANAP5
ANO7	NGEP	TMEM16G
ANO7	PCANAP5L	TMEM16G
ANO7	IPCA-5	TMEM16G
ANO7P1		TMEM16M
ANO7P1		C1orf224
ANO7P1		ANO7L1
ANO8		KIAA1623
ANO8		TMEM16H
ANO9	PIG5	TP53I5
ANO9	PIG5	TMEM16J
ANO10	FLJ10375	TMEM16K
ANO10	MGC47890	TMEM16K
ANO10	SCAR10	TMEM16K
ANOS1	KALIG-1	KAL
ANOS1	WFDC19	KAL
ANOS1	KALIG-1	ADMLX
ANOS1	WFDC19	ADMLX
ANOS1	KALIG-1	KAL1
ANOS1	WFDC19	KAL1
ANOS2P	KAL-Y	ADMLY
ANOS2P	KAL-Y	KALP
ANP32A	LANP	C15orf1
ANP32A	PP32	C15orf1
ANP32A	I1PP2A	C15orf1
ANP32A	PHAPI	C15orf1
ANP32A	MAPM	C15orf1
ANP32A	mapmodulin	C15orf1
ANP32A-IT1	FLJ11722	C15orf28
ANP32A-IT1	HsT18971	C15orf28
ANP32A-IT1	FLJ11722	NCRNA00321
ANP32A-IT1	HsT18971	NCRNA00321
ANPEP	LAP1	CD13
ANPEP	gp150	CD13
ANPEP	p150	CD13
ANPEP	LAP1	PEPN
ANPEP	gp150	PEPN
ANPEP	p150	PEPN
ANXA1		ANX1
ANXA1		LPC1
ANXA2	LIP2	ANX2
ANXA2	LIP2	ANX2L4
ANXA2	LIP2	CAL1H
ANXA2	LIP2	LPC2D
ANXA2P1		LPC2A
ANXA2P1		ANX2P1
ANXA2P1		ANX2L1
ANXA2P2		ANX2P2
ANXA2P2		ANX2L2
ANXA2P2		LPC2B
ANXA2P3	LIP2	ANX2P3
ANXA2P3	LIP2	ANX2L3
ANXA2P3	LIP2	LPC2C
ANXA2R	AXIIR	C5orf39
ANXA3		ANX3
ANXA4		ANX4
ANXA5		ENX2
ANXA5		ANX5
ANXA6		ANX6
ANXA7		ANX7
ANXA8		ANX8
ANXA8L1	bA301J7.3	ANXA8L2
ANXA8L1	bA145E20.2	ANXA8L2
ANXA9		ANX31
ANXA11		ANX11
ANXA13		ANX13
AOC1	DAO	ABP1
AOX2P	AOH2	AOX2
AP1AR	PRO0971	C4orf16
AP1AR	2C18	C4orf16
AP1AR	gamma-BAR	C4orf16
AP1B1	BAM22	ADTB1
AP1B1	AP105A	ADTB1
AP1B1	BAM22	CLAPB2
AP1B1	AP105A	CLAPB2
AP1B1P1	dJ127L4.2	ADTB1L1
AP1B1P2	dJ127L4.3	ADTB1L2
AP1G1		CLAPG1
AP1G1		ADTG
AP1S1	AP19	CLAPS1
AP1S1	SIGMA1A	CLAPS1
AP1S1	WUGSC:H_DJ0747G18.2	CLAPS1
AP1S1	AP19	EKV3
AP1S1	SIGMA1A	EKV3
AP1S1	WUGSC:H_DJ0747G18.2	EKV3
AP1S2	SIGMA1B	MRX59
AP1S2	SIGMA1B	MRXS5
AP1S2	SIGMA1B	PGS
AP2A1		CLAPA1
AP2A1		ADTAA
AP2A2	DKFZP564D1864	CLAPA2
AP2A2	HYPJ	CLAPA2
AP2A2	KIAA0899	CLAPA2
AP2A2	HIP9	CLAPA2
AP2A2	DKFZP564D1864	ADTAB
AP2A2	HYPJ	ADTAB
AP2A2	KIAA0899	ADTAB
AP2A2	HIP9	ADTAB
AP2B1		ADTB2
AP2B1		CLAPB1
AP2M1	AP50	CLAPM1
AP2M1	mu2	CLAPM1
AP2S1	FBHOk	CLAPS2
AP2S1	FBH3	CLAPS2
AP2S1	FBHOk	HHC3
AP2S1	FBH3	HHC3
AP3S1		CLAPS3
AP4B1	BETA-4	SPG47
AP5M1	FLJ10813	C14orf108
AP5M1	MuD	C14orf108
AP5M1	mu5	C14orf108
AP5M1	FLJ10813	MUDENG
AP5M1	MuD	MUDENG
AP5M1	mu5	MUDENG
AP5S1	FLJ11168	C20orf29
AP5Z1	SPG48	KIAA0415
AP5Z1	zeta	KIAA0415
APBA1	D9S411E	MINT1
APBA1	X11	MINT1
APBA2	D15S1518E	X11L
APBA2	LIN-10	X11L
APBA2	MGC:14091	X11L
APBA2	HsT16821	X11L
APBA2	D15S1518E	MINT2
APBA2	LIN-10	MINT2
APBA2	MGC:14091	MINT2
APBA2	HsT16821	MINT2
APBB1	Fe65	RIR
APEH		D3F15S2
APEH		DNF15S2
APEH		D3S48E
APEX1	APE	APEX
APEX1	REF1	APEX
APEX1	HAP1	APEX
APEX1	APX	APEX
APEX1	APEN	APEX
APEX1	REF-1	APEX
APEX1	APE-1	APEX
API5P1		API5L1
APLF	MGC47799	C2orf13
APLF	Xip1	C2orf13
APLF	ZCCHH1	C2orf13
APLNR	FLJ90771	AGTRL1
APLNR	APJ	AGTRL1
APLNR	APJR	AGTRL1
APLP2	APPH	APPL2
APMAP	BSCv	C20orf3
APOBEC3D	ARP6	APOBEC3E
APOBEC3D	APOBEC3DE	APOBEC3E
APOBEC4	MGC26594	C1orf169
APOBEC4	FLJ25691	C1orf169
APOBEC4	RP1-127C7.4	C1orf169
APOE		AD2
APOH	BG	B2G1
APOL1		APOL
APOO	MGC4825	FAM121B
APOO	My025	FAM121B
APOO	Mic23	FAM121B
APOO	MIC26	FAM121B
APOOL	UNQ8193	CXorf33
APOOL	AAIR8193	CXorf33
APOOL	Mic27	CXorf33
APOOL	UNQ8193	FAM121A
APOOL	AAIR8193	FAM121A
APOOL	Mic27	FAM121A
APOPT1	MGC2562	C14orf153
APOPT1	APOP-1	C14orf153
APP		AD1
APTR		RSBN1L-AS1
APTX	FLJ20157	AXA1
APTX	AOA	AXA1
APTX	AOA1	AXA1
APTX	EAOH	AXA1
APTX	EOAHA	AXA1
AQP1	CHIP28	CO
AQP4-AS1	FLJ30507	C18orf16
AQP4-AS1	FLJ30507	CHST9-AS1
AQP6		AQP2L
AQP7	AQP9	AQP7L
AQP7	AQPap	AQP7L
AQP12A		AQP12
AQP12B		INSSA3
AR	AIS	DHTR
AR	NR3C4	DHTR
AR	SMAX1	DHTR
AR	HUMARA	DHTR
AR	AIS	SBMA
AR	NR3C4	SBMA
AR	SMAX1	SBMA
AR	HUMARA	SBMA
ARAF		ARAF1
ARAFP2	PKS1	ARAF2
ARAFP2	PKS1	ARAFPS
ARAFP2	PKS1	ARAF2P
ARAFP3		ARAF3P
ARAP1		CENTD2
ARAP2	PARX	CENTD1
ARAP3	FLJ21065	CENTD3
ARAP3	DRAG1	CENTD3
ARCN1		COPD
AREG		SDGF
AREG		AREGB
AREL1		KIAA0317
ARF4		ARF2
ARF4P1		ARF4P
ARFGAP1	FLJ10767	ARF1GAP
ARFGAP1	bA261N11.3	ARF1GAP
ARFGAP2	IRZ	ZNF289
ARFGAP2	Zfp289	ZNF289
ARFGAP2	FLJ14576	ZNF289
ARFGAP3		ARFGAP1
ARFGEF3	dJ171N11.1	C6orf92
ARFGEF3	BIG3	C6orf92
ARFGEF3	PPP1R33	C6orf92
ARFGEF3	dJ171N11.1	KIAA1244
ARFGEF3	BIG3	KIAA1244
ARFGEF3	PPP1R33	KIAA1244
ARHGAP5	RhoGAP5	GFI2
ARHGAP5	p190-B	GFI2
ARHGAP5	p190BRhoGAP	GFI2
ARHGAP5-AS1	MGC15504	C14orf128
ARHGAP11B	B'-T	FAM7B1
ARHGAP16P		ARHGAP15P
ARHGAP27	CAMGAP1	SH3D20
ARHGAP27	FLJ43547	SH3D20
ARHGAP27	SH3P20	SH3D20
ARHGAP33	FLJ39019	SNX26
ARHGAP33	TCGAP	SNX26
ARHGAP35	GRF-1	GRLF1
ARHGAP35	p190ARhoGAP	GRLF1
ARHGAP35	P190A	GRLF1
ARHGAP35	KIAA1722	GRLF1
ARHGAP35	p190RhoGAP	GRLF1
ARHGAP40	dJ1100H13.4	C20orf95
ARHGAP42P3		OPHN1P1
ARHGDIA	RHOGDI	GDIA1
ARHGDIB	Ly-GDI	RAP1GN1
ARHGDIB	RhoGDI2	RAP1GN1
ARHGDIB	Ly-GDI	GDIA2
ARHGDIB	RhoGDI2	GDIA2
ARHGDIB	Ly-GDI	GDID4
ARHGDIB	RhoGDI2	GDID4
ARHGEF6	alphaPIX	MRX46
ARHGEF6	Cool-2	MRX46
ARHGEF6	KIAA0006	MRX46
ARHGEF6	alpha-PIX	MRX46
ARHGEF6	Cool2	MRX46
ARHGEF35	FLJ43692	ARHGEF5L
ARHGEF35	CTAGE4	ARHGEF5L
ARHGEF39	FLJ14642	C9orf100
ARID1A	B120	C1orf4
ARID1A	P270	C1orf4
ARID1A	C10rf4	C1orf4
ARID1A	BAF250	C1orf4
ARID1A	BAF250a	C1orf4
ARID1A	B120	SMARCF1
ARID1A	P270	SMARCF1
ARID1A	C10rf4	SMARCF1
ARID1A	BAF250	SMARCF1
ARID1A	BAF250a	SMARCF1
ARID3A	BRIGHT	DRIL1
ARID4A	RBP1	RBBP1
ARID4A	RBP-1	RBBP1
ARID4B	BCAA	RBP1L1
ARID4B	BRCAA1	RBP1L1
ARID4B	SAP180	RBP1L1
ARIH2OS		C3orf71
ARIH2P1		ARIH2P
ARL2BP	BART1	RP66
ARL2BP	BART	RP66
ARL2BPP2	bcm1040	ARL2BPL
ARL4A		ARL4
ARL4AP1	Em:AC022390.2	ARL4B
ARL4AP1	Em:AC022390.2	ARL4P
ARL4AP2		ARL4P2
ARL4C	LAK	ARL7
ARL4D		ARF4L
ARL5A		ARL5
ARL5B		ARL8
ARL5C		ARL12
ARL6	RP55	BBS3
ARL6IP1	AIP1	ARL6IP
ARL6IP1	ARMER	ARL6IP
ARL6IP1	KIAA0069	ARL6IP
ARL6IP1	SPG61	ARL6IP
ARL6IP1P1		ARL6IPP1
ARL8A	FLJ45195	ARL10B
ARL8A	Gie2	ARL10B
ARL8B	FLJ10702	ARL10C
ARL8B	Gie1	ARL10C
ARL10		ARL10A
ARL13A		ARL13
ARL13B	DKFZp761H079	ARL2L1
ARL13B	JBTS8	ARL2L1
ARL14	FLJ22595	ARF7
ARL14EP	FLJ38968	C11orf46
ARL14EP	ARF7EP	C11orf46
ARL15	FLJ20051	ARFRP2
ARL17A		ARF1P2
ARL17A		ARL17P1
ARL17B		ARL17
ARMC12	FLJ25390	C6orf81
ARMCX4	MGC40053	CXorf35
ARMCX4	GASP4	CXorf35
ARMT1	FLJ12910	C6orf211
ARPC3P1	dJ470L14.3	ARPC3B
ARPIN	MGC61550	C15orf38
ARRB1		ARR1
ARRB2	BARR2	ARR2
ARRB2	DKFZp686L0365	ARR2
ARRDC1-AS1		C9orf37
ARSC2		ARSC
ARSDP1	ARSDY1	ARSDP
ARSE		CDPX
ARSE		CDPX1
ARSEP1		ARSEP
ARSFP1		ARSFP
ART2P	ART1P	RT6
ART4	DOK1	DO
ART4	CD297	DO
ARX	ISSX	MRXS1
ARX	CT121	MRXS1
ARX	EIEE1	MRXS1
ARX	ISSX	PRTS
ARX	CT121	PRTS
ARX	EIEE1	PRTS
ARX	ISSX	MRX76
ARX	CT121	MRX76
ARX	EIEE1	MRX76
ARX	ISSX	MRX54
ARX	CT121	MRX54
ARX	EIEE1	MRX54
ARX	ISSX	MRX43
ARX	CT121	MRX43
ARX	EIEE1	MRX43
ARX	ISSX	MRX36
ARX	CT121	MRX36
ARX	EIEE1	MRX36
ARX	ISSX	MRX29
ARX	CT121	MRX29
ARX	EIEE1	MRX29
ARX	ISSX	MRX32
ARX	CT121	MRX32
ARX	EIEE1	MRX32
ARX	ISSX	MRX33
ARX	CT121	MRX33
ARX	EIEE1	MRX33
ARX	ISSX	MRX38
ARX	CT121	MRX38
ARX	EIEE1	MRX38
ARX	ISSX	MRX87
ARX	CT121	MRX87
ARX	EIEE1	MRX87
ASAH1	AC	ASAH
ASAH1	PHP32	ASAH
ASAH1	FLJ21558	ASAH
ASAH2B	bA449O16.3	ASAH2C
ASAH2B	ASAH2L	ASAH2C
ASAH2B	bA98I6.3	ASAH2C
ASAP1	PAP	DDEF1
ASAP1	KIAA1249	DDEF1
ASAP1	ZG14P	DDEF1
ASAP1	CENTB4	DDEF1
ASAP1-IT1	HSPC054	DDEF1IT1
ASAP1-IT1	NCRNA00050	DDEF1IT1
ASAP1-IT1	ASAP1IT	DDEF1IT1
ASAP1-IT1	ASAP1-IT	DDEF1IT1
ASAP2	KIAA0400	DDEF2
ASAP2	PAP	DDEF2
ASAP2	SHAG1	DDEF2
ASAP2	CENTB3	DDEF2
ASAP3	FLJ20199	DDEFL1
ASAP3	UPLC1	DDEFL1
ASAP3	CENTB6	DDEFL1
ASB10		GLC1F
ASB16-AS1	DKFZp762C2414	C17orf65
ASCC3	RNAH	HELIC1
ASCC3	ASC1p200	HELIC1
ASCC3	dJ121G13.4	HELIC1
ASCC3	dJ467N11.1	HELIC1
ASH2L	ASH2L2	ASH2L1
ASH2L	ASH2	ASH2L1
ASH2L	Bre2	ASH2L1
ASIC1	BNaC2	ACCN2
ASIC1	hBNaC2	ACCN2
ASIC2	ASIC2a	ACCN
ASIC2	BNC1	ACCN
ASIC2	BNaC1	ACCN
ASIC2	hBNaC1	ACCN
ASIC2	MDEG	ACCN
ASIC2	ASIC2a	ACCN1
ASIC2	BNC1	ACCN1
ASIC2	BNaC1	ACCN1
ASIC2	hBNaC1	ACCN1
ASIC2	MDEG	ACCN1
ASIC3	TNaC1	ACCN3
ASIC3	DRASIC	ACCN3
ASIC4	BNAC4	ACCN4
ASIC5	INAC	ACCN5
ASIC5	HINAC	ACCN5
ASIP	ASP	AGTIL
ASLP1		ASLL
ASMTL-AS1	FLJ13330	CXYorf2
ASMTL-AS1	FLJ13330	NCRNA00105
ASMTL-AS1	FLJ13330	ASMTLAS
ASMTL-AS1	FLJ13330	ASMTL-AS
ASNSP1		ASNSL1
ASNSP2		ASNSL2
ASPG		C14orf76
ASPM	Calmbp1	MCPH5
ASPM	ASP	MCPH5
ASPM	FLJ10517	MCPH5
ASPM	FLJ10549	MCPH5
ASS1	CTLN1	ASS
ASS1P1		ASSP1
ASS1P2		ASSP2
ASS1P3		ASSP3
ASS1P4		ASSP4
ASS1P5		ASSP5
ASS1P6		ASSP6
ASS1P7		ASSP7
ASS1P8		ASSP8
ASS1P9		ASSP9
ASS1P10		ASSP10
ASS1P11	TCAG_1641141	ASSP11
ASS1P12		ASSP12
ASS1P13		ASSP13
ASS1P14		ASSP14
ASTN1		ASTN
ASUN	FLJ10637	C12orf11
ASUN	NET48	C12orf11
ASUN	Mat89Bb	C12orf11
ASUN	SPATA30	C12orf11
ASXL3		KIAA1713
ASZ1	Orf3	C7orf7
ASZ1	GASZ	C7orf7
ASZ1	ALP1	C7orf7
ASZ1	CT1.19	C7orf7
ASZ1	Orf3	ANKL1
ASZ1	GASZ	ANKL1
ASZ1	ALP1	ANKL1
ASZ1	CT1.19	ANKL1
ATAD5	FLJ12735	C17orf41
ATAD5	FRAG1	C17orf41
ATAD5	ELG1	C17orf41
ATAT1	FLJ13158	C6orf134
ATAT1	Em:AB023049.7	C6orf134
ATAT1	MEC17	C6orf134
ATF2	TREB7	CREB2
ATF2	CRE-BP1	CREB2
ATF2	HB16	CREB2
ATF4	TAXREB67	TXREB
ATF4	CREB-2	TXREB
ATF4P1	TAXREB67P	TXREBP
ATF4P1	TAXREB67P	ATF4P
ATF4P3		ATF4C
ATF4P4		ATF4B
ATF6B	G13	CREBL1
ATG2B	FLJ10242	C14orf103
ATG3	PC3-96	APG3L
ATG3	FLJ22125	APG3L
ATG3	MGC15201	APG3L
ATG3	DKFZp564M1178	APG3L
ATG3P1	dJ54G6.1	ATG3P
ATG4A		AUTL2
ATG4A		APG4A
ATG4B	Apg4B	APG4B
ATG4B	KIAA0943	APG4B
ATG4B	DKFZp586D1822	APG4B
ATG4B	AUTL1	APG4B
ATG4C	FLJ14867	AUTL1
ATG4C	AUTL3	AUTL1
ATG4C	FLJ14867	APG4C
ATG4C	AUTL3	APG4C
ATG4D	APG4-D	AUTL4
ATG4D	APG4-D	APG4D
ATG5	ASP	APG5L
ATG5	APG5	APG5L
ATG5	hAPG5	APG5L
ATG7	GSA7	APG7L
ATG7	DKFZp434N0735	APG7L
ATG9A	FLJ22169	APG9L1
ATG9B	FLJ14885	NOS3AS
ATG9B	APG9L2	NOS3AS
ATG9B	SONE	NOS3AS
ATG10	DKFZP586I0418	APG10L
ATG10	FLJ13954	APG10L
ATG12	APG12	APG12L
ATG12P1		ATG12P
ATG13		KIAA0652
ATG14	ATG14L	KIAA0831
ATG16L1	WDR30	APG16L
ATG16L1	FLJ10035	APG16L
ATG16L1	ATG16A	APG16L
ATG16L1	WDR30	ATG16L
ATG16L1	FLJ10035	ATG16L
ATG16L1	ATG16A	ATG16L
ATG101	FLJ11773	C12orf44
ATL1	FSP1	SPG3
ATL1	AD-FSP	SPG3
ATL1	FSP1	SPG3A
ATL1	AD-FSP	SPG3A
ATL2		ARL6IP2
ATM	TEL1	ATA
ATM	TELO1	ATA
ATM	TEL1	ATDC
ATM	TELO1	ATDC
ATM	TEL1	ATC
ATM	TELO1	ATC
ATM	TEL1	ATD
ATM	TELO1	ATD
ATN1	B37	D12S755E
ATN1	B37	DRPLA
ATP1A1-AS1	MGC16179	C1orf203
ATP1A1-AS1	MGC16179	ATP1A1OS
ATP1A2	FHM2	MHP2
ATP1A3		DYT12
ATP1A4		ATP1AL2
ATP1B1		ATP1B
ATP1B1P1		ATP1BL1
ATP2A1	SERCA1	ATP2A
ATP2A2	SERCA2	ATP2B
ATP2A2	SERCA2	DAR
ATP2B3	PMCA3	SCAX1
ATP2B3	CFAP39	SCAX1
ATP2B3	PMCA3	CLA2
ATP2B3	CFAP39	CLA2
ATP2B4	PMCA4	ATP2B2
ATP2B4	PMCA4	MXRA1
ATP2C1	KIAA1347	BCPM
ATP2C1	ATP2C1A	BCPM
ATP2C1	PMR1	BCPM
ATP2C1	SPCA1	BCPM
ATP5A1	ATP5A	ATP5AL2
ATP5A1	hATP1	ATP5AL2
ATP5A1	OMR	ATP5AL2
ATP5A1	ORM	ATP5AL2
ATP5A1	ATP5A	ATPM
ATP5A1	hATP1	ATPM
ATP5A1	OMR	ATPM
ATP5A1	ORM	ATPM
ATP5A1P1		ATP5AP1
ATP5A1P2		ATP5AP2
ATP5A1P3		ATP5AP3
ATP5A1P4		ATP5AP4
ATP5A1P5		ATP5AL1
ATP5A1P5		ATP5A1P6
ATP5A1P7		ATP5A1P9
ATP5B		ATPSB
ATP5BP1	ATPMBL1	ATPSBL1
ATP5BP1	ATPMBL1	ATP5BL1
ATP5C1		ATP5CL1
ATP5C1		ATP5C
ATP5C1P1		ATP5CL2
ATP5C1P1		ATP5C2
ATP5G1		ATP5G
ATP5G1P1		ATP5GP3
ATP5G1P2		ATP5GP4
ATP5G2P1		ATP5GP1
ATP5G2P2		ATP5GP2
ATP5J	CF6	ATP5A
ATP5J	CF6	ATP5
ATP5J	CF6	ATPM
ATP5L2	dJ222E13.5	ATP5K2
ATP5LP1	ATPE5KP1	ATP5KP1
ATP5LP2		ATP5KP2
ATP5LP3		ATP5KP3
ATP6AP1	ORF	ATP6S1
ATP6AP1	XAP-3	ATP6S1
ATP6AP1	VATPS1	ATP6S1
ATP6AP1	16A	ATP6S1
ATP6AP1	Ac45	ATP6S1
ATP6AP1	XAP3	ATP6S1
ATP6AP1	CF2	ATP6S1
ATP6AP1	ORF	ATP6IP1
ATP6AP1	XAP-3	ATP6IP1
ATP6AP1	VATPS1	ATP6IP1
ATP6AP1	16A	ATP6IP1
ATP6AP1	Ac45	ATP6IP1
ATP6AP1	XAP3	ATP6IP1
ATP6AP1	CF2	ATP6IP1
ATP6AP2	M8-9	ATP6IP2
ATP6AP2	APT6M8-9	ATP6IP2
ATP6AP2	ATP6M8-9	ATP6IP2
ATP6AP2	PRR	ATP6IP2
ATP6AP2	RENR	ATP6IP2
ATP6V1A	Vma1	VPP2
ATP6V1A	VA68	VPP2
ATP6V1A	Vma1	ATP6A1
ATP6V1A	VA68	ATP6A1
ATP6V1A	Vma1	ATP6V1A1
ATP6V1A	VA68	ATP6V1A1
ATP6V1B1	VATB	VPP3
ATP6V1B1	RTA1B	VPP3
ATP6V1B1	Vma2	VPP3
ATP6V1B1	VATB	ATP6B1
ATP6V1B1	RTA1B	ATP6B1
ATP6V1B1	Vma2	ATP6B1
ATP6V1B2	VATB	VPP3
ATP6V1B2	Vma2	VPP3
ATP6V1B2	HO57	VPP3
ATP6V1B2	VATB	ATP6B2
ATP6V1B2	Vma2	ATP6B2
ATP6V1B2	HO57	ATP6B2
ATP6V1C1	VATC	ATP6D
ATP6V1C1	Vma5	ATP6D
ATP6V1C1	VATC	ATP6C
ATP6V1C1	Vma5	ATP6C
ATP6V1D	VATD	ATP6M
ATP6V1D	VMA8	ATP6M
ATP6V1E1	P31	ATP6E
ATP6V1E1	Vma4	ATP6E
ATP6V1E1	ATP6E2	ATP6E
ATP6V1E1	P31	ATP6V1E
ATP6V1E1	Vma4	ATP6V1E
ATP6V1E1	ATP6E2	ATP6V1E
ATP6V1E1P1		ATP6EP1
ATP6V1E1P1		ATP6V1EP1
ATP6V1E1P2		ATP6EP2
ATP6V1E1P2		ATP6V1EP2
ATP6V1E1P3		ATP6EL1
ATP6V1E1P3		ATP6V1EL1
ATP6V1E2	MGC9341	ATP6EL2
ATP6V1E2	VMA4	ATP6EL2
ATP6V1E2	ATP6E1	ATP6EL2
ATP6V1E2	MGC9341	ATP6V1EL2
ATP6V1E2	VMA4	ATP6V1EL2
ATP6V1E2	ATP6E1	ATP6V1EL2
ATP6V1G1	ATP6GL	ATP6J
ATP6V1G1	Vma10	ATP6J
ATP6V1G1	ATP6G	ATP6J
ATP6V1G1	DKFZp547P234	ATP6J
ATP6V1G1	ATP6GL	ATP6G1
ATP6V1G1	Vma10	ATP6G1
ATP6V1G1	ATP6G	ATP6G1
ATP6V1G1	DKFZp547P234	ATP6G1
ATP6V1G1P1		ATP6V1GP1
ATP6V1G1P2		ATP6V1GP2
ATP6V1G2	Vma10	ATP6G
ATP6V1G2	NG38	ATP6G
ATP6V1G2	Em:AC004181.3	ATP6G
ATP6V1G2	Vma10	ATP6G2
ATP6V1G2	NG38	ATP6G2
ATP6V1G2	Em:AC004181.3	ATP6G2
ATP6V0A1	a1	VPP1
ATP6V0A1	Vph1	VPP1
ATP6V0A1	Stv1	VPP1
ATP6V0A1	a1	ATP6N1
ATP6V0A1	Vph1	ATP6N1
ATP6V0A1	Stv1	ATP6N1
ATP6V0A1	a1	ATP6N1A
ATP6V0A1	Vph1	ATP6N1A
ATP6V0A1	Stv1	ATP6N1A
ATP6V0A4	RDRTA2	ATP6N1B
ATP6V0A4	VPP2	ATP6N1B
ATP6V0A4	RTADR	ATP6N1B
ATP6V0A4	a4	ATP6N1B
ATP6V0A4	Vph1	ATP6N1B
ATP6V0A4	Stv1	ATP6N1B
ATP6V0A4	RDRTA2	ATP6N2
ATP6V0A4	VPP2	ATP6N2
ATP6V0A4	RTADR	ATP6N2
ATP6V0A4	a4	ATP6N2
ATP6V0A4	Vph1	ATP6N2
ATP6V0A4	Stv1	ATP6N2
ATP6V0A4	RDRTA2	RTA1C
ATP6V0A4	VPP2	RTA1C
ATP6V0A4	RTADR	RTA1C
ATP6V0A4	a4	RTA1C
ATP6V0A4	Vph1	RTA1C
ATP6V0A4	Stv1	RTA1C
ATP6V0B	VMA16	ATP6F
ATP6V0B	HATPL	ATP6F
ATP6V0C	VATL	ATPL
ATP6V0C	Vma3	ATPL
ATP6V0C	VATL	ATP6C
ATP6V0C	Vma3	ATP6C
ATP6V0C	VATL	ATP6L
ATP6V0C	Vma3	ATP6L
ATP6V0CP1		ATCD1
ATP6V0D1	ATP6DV	ATP6D
ATP6V0D1	VATX	ATP6D
ATP6V0D1	VPATPD	ATP6D
ATP6V0D1	P39	ATP6D
ATP6V0D1	Vma6	ATP6D
ATP6V0E1	M9.2	ATP6H
ATP6V0E1	M9.2	ATP6V0E
ATP6V0E2		C7orf32
ATP6V0E2		ATP6V0E2L
ATP7A		MNK
ATP7B		WND
ATP8B1	ATPIC	FIC1
ATP8B1	PFIC	FIC1
ATP8B1	ATPIC	BRIC
ATP8B1	PFIC	BRIC
ATP8B1	ATPIC	PFIC1
ATP8B1	PFIC	PFIC1
ATP10A	ATPVA	ATP10C
ATP10A	ATPVC	ATP10C
ATP10A	KIAA0566	ATP10C
ATP11AUN	FLJ26443	C13orf35
ATP11AUN	SMABLO1	C13orf35
ATP12A	HK	ATP1AL1
ATP12A	#945	ATP1AL1
ATP12A	2	ATP1AL1
ATP13A1	KIAA1825	ATP13A
ATP13A1	FLJ31858	ATP13A
ATP13A1	CGI-152	ATP13A
ATP13A2	HSA9947	PARK9
ATP13A2	CLN12	PARK9
ATP23	KUB3	XRCC6BP1
ATRAID	HSPC013	C2orf28
ATRAID	p18	C2orf28
ATRAID	APR3	C2orf28
ATRX	XH2	RAD54
ATRX	XNP	RAD54
ATRX	XH2	JMS
ATRX	XNP	JMS
ATXN1	D6S504E	SCA1
ATXN1	ATX1	SCA1
ATXN2	ATX2	SCA2
ATXN2	ATX2	TNRC13
ATXN3	ATX3	SCA3
ATXN3	JOS	SCA3
ATXN3	ATX3	MJD
ATXN3	JOS	MJD
ATXN7	OPCA3	SCA7
ATXN7	ADCAII	SCA7
ATXN7L1	KIAA1218	ATXN7L4
ATXN7L1	MGC33190	ATXN7L4
ATXN8OS	NCRNA00003	SCA8
ATXN8OS	NCRNA00003	KLHL1AS
ATXN10	E46L	SCA10
ATXN10	FLJ37990	SCA10
AUNIP	MGC2603	C1orf135
AUNIP	AIBp	C1orf135
AURKA	BTAK	STK15
AURKA	AurA	STK15
AURKA	STK7	STK15
AURKA	ARK1	STK15
AURKA	PPP1R47	STK15
AURKA	AIK	STK15
AURKA	BTAK	STK6
AURKA	AurA	STK6
AURKA	STK7	STK6
AURKA	ARK1	STK6
AURKA	PPP1R47	STK6
AURKA	AIK	STK6
AURKAPS1	AurAps1	STK6P
AURKB	Aik2	STK12
AURKB	IPL1	STK12
AURKB	AurB	STK12
AURKB	AIM-1	STK12
AURKB	ARK2	STK12
AURKB	STK5	STK12
AURKB	PPP1R48	STK12
AURKC	AurC	STK13
AURKC	ARK3	STK13
AVL9		KIAA0241
AVP	ADH	ARVP
AVPR1A		AVPR1
AVPR1B		AVPR3
AVPR2	V2R	DIR3
AVPR2	V2R	DIR
AWAT1		DGAT2L3
AWAT2	MFAT	DGAT2L4
AXDND1	FLJ32940	C1orf125
AZIN1	OAZI	OAZIN
AZIN1	ODC1L	OAZIN
AZIN2	ODC-p	ADC
AZIN2	ODC1L	ADC
AZIN2	KIAA1945	ADC
AZIN2	ODCp	ADC
B3GALNT1	beta3Gal-T3	B3GALT3
B3GALNT1	galT3	B3GALT3
B3GALNT1	P1	B3GALT3
B3GALNT1	GLOB	B3GALT3
B3GALT5-AS1		C21orf88
B3GAT1	GlcAT-P	CD57
B3GAT1	HNK-1	CD57
B3GAT1	NK-1	CD57
B3GAT1	GlcAT-P	LEU7
